id,附加费代码,附加费名称,船司,航线,起运港,目的港,币种,20底,40底,40HQ底,单票,付款方式
43475,EIR,打单费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,40,40,40,,PREPAID
43475,LSS,低硫附加费,PIL,越南,JIANGMEN,SIHANOUKVILLE,USD,25,50,50,,PREPAID
43475,THC,码头操作费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,599,950,950,,PREPAID
43474,DOC,文件费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,,,,450.0,PREPAID
43474,SEAL,封条费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,45,45,45,,PREPAID
43474,ISPS,港口安保费,PIL,越南,JIANGMEN,PHNOM PENH,USD,10,10,10,,PREPAID
43474,TLX,电放费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,,,,450.0,PREPAID
43474,EIR,打单费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,40,40,40,,PREPAID
43474,LSS,低硫附加费,PIL,越南,JIANGMEN,PHNOM PENH,USD,25,50,50,,PREPAID
43474,THC,码头操作费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,599,950,950,,PREPAID
43283,DOC,文件费,PIL,越南,FOSHAN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43283,SEAL,封条费,PIL,越南,FOSHAN,SIHANOUKVILLE,CNY,45,45,45,,PREPAID
43283,ISPS,港口安保费,PIL,越南,FOSHAN,SIHANOUKVILLE,USD,10,10,10,,PREPAID
43283,EIR,打单费,PIL,越南,FOSHAN,SIHANOUKVILLE,CNY,40,40,40,,PREPAID
43283,TLX,电放费,PIL,越南,FOSHAN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43283,LSS,低硫附加费,PIL,越南,FOSHAN,SIHANOUKVILLE,USD,25,50,50,,PREPAID
43283,THC,码头操作费,PIL,越南,FOSHAN,SIHANOUKVILLE,CNY,599,950,950,,PREPAID
43220,DOC,文件费,PIL,越南,ZHUHAI,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43220,SEAL,封条费,PIL,越南,ZHUHAI,SIHANOUKVILLE,CNY,45,45,45,,PREPAID
43220,ISPS,港口安保费,PIL,越南,ZHUHAI,SIHANOUKVILLE,USD,10,10,10,,PREPAID
43220,EIR,打单费,PIL,越南,ZHUHAI,SIHANOUKVILLE,CNY,40,40,40,,PREPAID
43220,TLX,电放费,PIL,越南,ZHUHAI,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43220,LSS,低硫附加费,PIL,越南,ZHUHAI,SIHANOUKVILLE,USD,25,50,50,,PREPAID
43220,THC,码头操作费,PIL,越南,ZHUHAI,SIHANOUKVILLE,CNY,599,950,950,,PREPAID
43282,DOC,文件费,PIL,越南,FOSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43282,SEAL,封条费,PIL,越南,FOSHAN,PHNOM PENH,CNY,45,45,45,,PREPAID
43282,ISPS,港口安保费,PIL,越南,FOSHAN,PHNOM PENH,USD,10,10,10,,PREPAID
43282,EIR,打单费,PIL,越南,FOSHAN,PHNOM PENH,CNY,40,40,40,,PREPAID
43282,TLX,电放费,PIL,越南,FOSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43282,LSS,低硫附加费,PIL,越南,FOSHAN,PHNOM PENH,USD,25,50,50,,PREPAID
43282,THC,码头操作费,PIL,越南,FOSHAN,PHNOM PENH,CNY,599,950,950,,PREPAID
43223,DOC,文件费,PIL,越南,ZHUHAI,DANANG,CNY,,,,450.0,PREPAID
43223,SEAL,封条费,PIL,越南,ZHUHAI,DANANG,CNY,45,45,45,,PREPAID
43223,ISPS,港口安保费,PIL,越南,ZHUHAI,DANANG,USD,10,10,10,,PREPAID
43223,EIR,打单费,PIL,越南,ZHUHAI,DANANG,CNY,40,40,40,,PREPAID
43223,TLX,电放费,PIL,越南,ZHUHAI,DANANG,CNY,,,,450.0,PREPAID
43223,LSS,低硫附加费,PIL,越南,ZHUHAI,DANANG,USD,25,50,50,,PREPAID
43223,THC,码头操作费,PIL,越南,ZHUHAI,DANANG,CNY,599,950,950,,PREPAID
43157,DOC,文件费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43157,SEAL,封条费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,45,45,45,,PREPAID
43157,ISPS,港口安保费,PIL,越南,JIANGMEN,SIHANOUKVILLE,USD,10,10,10,,PREPAID
43157,TLX,电放费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43157,EIR,打单费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,40,40,40,,PREPAID
43157,LSS,低硫附加费,PIL,越南,JIANGMEN,SIHANOUKVILLE,USD,25,50,50,,PREPAID
43157,THC,码头操作费,PIL,越南,JIANGMEN,SIHANOUKVILLE,CNY,599,950,950,,PREPAID
43219,DOC,文件费,PIL,越南,ZHUHAI,PHNOM PENH,CNY,,,,450.0,PREPAID
43219,SEAL,封条费,PIL,越南,ZHUHAI,PHNOM PENH,CNY,45,45,45,,PREPAID
43219,ISPS,港口安保费,PIL,越南,ZHUHAI,PHNOM PENH,USD,10,10,10,,PREPAID
43219,EIR,打单费,PIL,越南,ZHUHAI,PHNOM PENH,CNY,40,40,40,,PREPAID
43219,TLX,电放费,PIL,越南,ZHUHAI,PHNOM PENH,CNY,,,,450.0,PREPAID
43219,LSS,低硫附加费,PIL,越南,ZHUHAI,PHNOM PENH,USD,25,50,50,,PREPAID
43219,THC,码头操作费,PIL,越南,ZHUHAI,PHNOM PENH,CNY,599,950,950,,PREPAID
43156,DOC,文件费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,,,,450.0,PREPAID
43160,DOC,文件费,PIL,越南,JIANGMEN,DANANG,CNY,,,,450.0,PREPAID
43160,SEAL,封条费,PIL,越南,JIANGMEN,DANANG,CNY,45,45,45,,PREPAID
43160,ISPS,港口安保费,PIL,越南,JIANGMEN,DANANG,USD,10,10,10,,PREPAID
43160,TLX,电放费,PIL,越南,JIANGMEN,DANANG,CNY,,,,450.0,PREPAID
43160,EIR,打单费,PIL,越南,JIANGMEN,DANANG,CNY,40,40,40,,PREPAID
43160,LSS,低硫附加费,PIL,越南,JIANGMEN,DANANG,USD,25,50,50,,PREPAID
43160,THC,码头操作费,PIL,越南,JIANGMEN,DANANG,CNY,599,950,950,,PREPAID
43076,THC,码头操作费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,CNY,599,950,950,,PREPAID
43076,DOC,文件费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43076,ISPS,港口安保费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,USD,10,10,10,,PREPAID
43076,SEAL,封条费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,CNY,45,45,45,,PREPAID
43076,EIR,打单费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,CNY,40,40,40,,PREPAID
43076,TLX,电放费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,CNY,,,,450.0,PREPAID
43076,LSS,低硫附加费,PIL,越南,ZHONGSHAN,SIHANOUKVILLE,USD,25,50,50,,PREPAID
43156,SEAL,封条费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,45,45,45,,PREPAID
43156,ISPS,港口安保费,PIL,越南,JIANGMEN,PHNOM PENH,USD,10,10,10,,PREPAID
43156,TLX,电放费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,,,,450.0,PREPAID
43156,EIR,打单费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,40,40,40,,PREPAID
43156,LSS,低硫附加费,PIL,越南,JIANGMEN,PHNOM PENH,USD,25,50,50,,PREPAID
43156,THC,码头操作费,PIL,越南,JIANGMEN,PHNOM PENH,CNY,599,950,950,,PREPAID
43605,THC,码头操作费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,599,950,950,,PREPAID
43605,DOC,文件费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43605,ISPS,港口安保费,PIL,越南,ZHONGSHAN,HAIPHONG,USD,10,10,10,,PREPAID
43605,SEAL,封条费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,45,45,45,,PREPAID
43605,EIR,打单费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,40,40,40,,PREPAID
43605,TLX,电放费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43605,LSS,低硫附加费,PIL,越南,ZHONGSHAN,HAIPHONG,USD,25,50,50,,PREPAID
43079,THC,码头操作费,PIL,越南,ZHONGSHAN,DANANG,CNY,599,950,950,,PREPAID
43079,DOC,文件费,PIL,越南,ZHONGSHAN,DANANG,CNY,,,,450.0,PREPAID
43079,ISPS,港口安保费,PIL,越南,ZHONGSHAN,DANANG,USD,10,10,10,,PREPAID
43079,SEAL,封条费,PIL,越南,ZHONGSHAN,DANANG,CNY,45,45,45,,PREPAID
43079,EIR,打单费,PIL,越南,ZHONGSHAN,DANANG,CNY,40,40,40,,PREPAID
43079,TLX,电放费,PIL,越南,ZHONGSHAN,DANANG,CNY,,,,450.0,PREPAID
43079,LSS,低硫附加费,PIL,越南,ZHONGSHAN,DANANG,USD,25,50,50,,PREPAID
43600,THC,码头操作费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,599,950,950,,PREPAID
43600,DOC,文件费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43600,ISPS,港口安保费,PIL,越南,ZHONGSHAN,PHNOM PENH,USD,10,10,10,,PREPAID
43600,SEAL,封条费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,45,45,45,,PREPAID
43600,EIR,打单费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,40,40,40,,PREPAID
43600,TLX,电放费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43600,LSS,低硫附加费,PIL,越南,ZHONGSHAN,PHNOM PENH,USD,25,50,50,,PREPAID
43075,THC,码头操作费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,599,950,950,,PREPAID
43075,DOC,文件费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43075,ISPS,港口安保费,PIL,越南,ZHONGSHAN,PHNOM PENH,USD,10,10,10,,PREPAID
43075,SEAL,封条费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,45,45,45,,PREPAID
43075,EIR,打单费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,40,40,40,,PREPAID
43075,TLX,电放费,PIL,越南,ZHONGSHAN,PHNOM PENH,CNY,,,,450.0,PREPAID
43075,LSS,低硫附加费,PIL,越南,ZHONGSHAN,PHNOM PENH,USD,25,50,50,,PREPAID
43542,DOC,文件费,PIL,越南,ZHUHAI,HAIPHONG,CNY,,,,450.0,PREPAID
43542,SEAL,封条费,PIL,越南,ZHUHAI,HAIPHONG,CNY,45,45,45,,PREPAID
43542,ISPS,港口安保费,PIL,越南,ZHUHAI,HAIPHONG,USD,10,10,10,,PREPAID
43542,EIR,打单费,PIL,越南,ZHUHAI,HAIPHONG,CNY,40,40,40,,PREPAID
43542,TLX,电放费,PIL,越南,ZHUHAI,HAIPHONG,CNY,,,,450.0,PREPAID
43542,LSS,低硫附加费,PIL,越南,ZHUHAI,HAIPHONG,USD,25,50,50,,PREPAID
43542,THC,码头操作费,PIL,越南,ZHUHAI,HAIPHONG,CNY,599,950,950,,PREPAID
43606,THC,码头操作费,PIL,越南,ZHONGSHAN,QUI NHON,CNY,599,950,950,,PREPAID
43606,DOC,文件费,PIL,越南,ZHONGSHAN,QUI NHON,CNY,,,,450.0,PREPAID
43606,ISPS,港口安保费,PIL,越南,ZHONGSHAN,QUI NHON,USD,10,10,10,,PREPAID
43606,SEAL,封条费,PIL,越南,ZHONGSHAN,QUI NHON,CNY,45,45,45,,PREPAID
43606,EIR,打单费,PIL,越南,ZHONGSHAN,QUI NHON,CNY,40,40,40,,PREPAID
43606,TLX,电放费,PIL,越南,ZHONGSHAN,QUI NHON,CNY,,,,450.0,PREPAID
43606,LSS,低硫附加费,PIL,越南,ZHONGSHAN,QUI NHON,USD,25,50,50,,PREPAID
43604,THC,码头操作费,PIL,越南,ZHONGSHAN,DANANG,CNY,599,950,950,,PREPAID
43604,DOC,文件费,PIL,越南,ZHONGSHAN,DANANG,CNY,,,,450.0,PREPAID
43604,ISPS,港口安保费,PIL,越南,ZHONGSHAN,DANANG,USD,10,10,10,,PREPAID
43604,SEAL,封条费,PIL,越南,ZHONGSHAN,DANANG,CNY,45,45,45,,PREPAID
43604,EIR,打单费,PIL,越南,ZHONGSHAN,DANANG,CNY,40,40,40,,PREPAID
43604,TLX,电放费,PIL,越南,ZHONGSHAN,DANANG,CNY,,,,450.0,PREPAID
43604,LSS,低硫附加费,PIL,越南,ZHONGSHAN,DANANG,USD,25,50,50,,PREPAID
43479,DOC,文件费,PIL,越南,JIANGMEN,HAIPHONG,CNY,,,,450.0,PREPAID
43479,SEAL,封条费,PIL,越南,JIANGMEN,HAIPHONG,CNY,45,45,45,,PREPAID
43479,ISPS,港口安保费,PIL,越南,JIANGMEN,HAIPHONG,USD,10,10,10,,PREPAID
43479,TLX,电放费,PIL,越南,JIANGMEN,HAIPHONG,CNY,,,,450.0,PREPAID
43479,EIR,打单费,PIL,越南,JIANGMEN,HAIPHONG,CNY,40,40,40,,PREPAID
43479,LSS,低硫附加费,PIL,越南,JIANGMEN,HAIPHONG,USD,25,50,50,,PREPAID
43479,THC,码头操作费,PIL,越南,JIANGMEN,HAIPHONG,CNY,599,950,950,,PREPAID
43543,DOC,文件费,PIL,越南,ZHUHAI,QUI NHON,CNY,,,,450.0,PREPAID
43543,SEAL,封条费,PIL,越南,ZHUHAI,QUI NHON,CNY,45,45,45,,PREPAID
43543,ISPS,港口安保费,PIL,越南,ZHUHAI,QUI NHON,USD,10,10,10,,PREPAID
43543,EIR,打单费,PIL,越南,ZHUHAI,QUI NHON,CNY,40,40,40,,PREPAID
43543,TLX,电放费,PIL,越南,ZHUHAI,QUI NHON,CNY,,,,450.0,PREPAID
43543,LSS,低硫附加费,PIL,越南,ZHUHAI,QUI NHON,USD,25,50,50,,PREPAID
43543,THC,码头操作费,PIL,越南,ZHUHAI,QUI NHON,CNY,599,950,950,,PREPAID
43541,DOC,文件费,PIL,越南,ZHUHAI,DANANG,CNY,,,,450.0,PREPAID
43541,SEAL,封条费,PIL,越南,ZHUHAI,DANANG,CNY,45,45,45,,PREPAID
43541,ISPS,港口安保费,PIL,越南,ZHUHAI,DANANG,USD,10,10,10,,PREPAID
43541,EIR,打单费,PIL,越南,ZHUHAI,DANANG,CNY,40,40,40,,PREPAID
43541,TLX,电放费,PIL,越南,ZHUHAI,DANANG,CNY,,,,450.0,PREPAID
43541,LSS,低硫附加费,PIL,越南,ZHUHAI,DANANG,USD,25,50,50,,PREPAID
43541,THC,码头操作费,PIL,越南,ZHUHAI,DANANG,CNY,599,950,950,,PREPAID
43287,DOC,文件费,PIL,越南,FOSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43287,SEAL,封条费,PIL,越南,FOSHAN,HAIPHONG,CNY,45,45,45,,PREPAID
43287,ISPS,港口安保费,PIL,越南,FOSHAN,HAIPHONG,USD,10,10,10,,PREPAID
43287,EIR,打单费,PIL,越南,FOSHAN,HAIPHONG,CNY,40,40,40,,PREPAID
43287,TLX,电放费,PIL,越南,FOSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43287,LSS,低硫附加费,PIL,越南,FOSHAN,HAIPHONG,USD,25,50,50,,PREPAID
43287,THC,码头操作费,PIL,越南,FOSHAN,HAIPHONG,CNY,599,950,950,,PREPAID
43480,DOC,文件费,PIL,越南,JIANGMEN,QUI NHON,CNY,,,,450.0,PREPAID
43480,SEAL,封条费,PIL,越南,JIANGMEN,QUI NHON,CNY,45,45,45,,PREPAID
43480,ISPS,港口安保费,PIL,越南,JIANGMEN,QUI NHON,USD,10,10,10,,PREPAID
43480,TLX,电放费,PIL,越南,JIANGMEN,QUI NHON,CNY,,,,450.0,PREPAID
43480,EIR,打单费,PIL,越南,JIANGMEN,QUI NHON,CNY,40,40,40,,PREPAID
43480,LSS,低硫附加费,PIL,越南,JIANGMEN,QUI NHON,USD,25,50,50,,PREPAID
43480,THC,码头操作费,PIL,越南,JIANGMEN,QUI NHON,CNY,599,950,950,,PREPAID
43478,DOC,文件费,PIL,越南,JIANGMEN,DANANG,CNY,,,,450.0,PREPAID
43478,SEAL,封条费,PIL,越南,JIANGMEN,DANANG,CNY,45,45,45,,PREPAID
43478,ISPS,港口安保费,PIL,越南,JIANGMEN,DANANG,USD,10,10,10,,PREPAID
43478,TLX,电放费,PIL,越南,JIANGMEN,DANANG,CNY,,,,450.0,PREPAID
43478,EIR,打单费,PIL,越南,JIANGMEN,DANANG,CNY,40,40,40,,PREPAID
43478,LSS,低硫附加费,PIL,越南,JIANGMEN,DANANG,USD,25,50,50,,PREPAID
43478,THC,码头操作费,PIL,越南,JIANGMEN,DANANG,CNY,599,950,950,,PREPAID
43224,DOC,文件费,PIL,越南,ZHUHAI,HAIPHONG,CNY,,,,450.0,PREPAID
43224,SEAL,封条费,PIL,越南,ZHUHAI,HAIPHONG,CNY,45,45,45,,PREPAID
43224,ISPS,港口安保费,PIL,越南,ZHUHAI,HAIPHONG,USD,10,10,10,,PREPAID
43224,EIR,打单费,PIL,越南,ZHUHAI,HAIPHONG,CNY,40,40,40,,PREPAID
43224,TLX,电放费,PIL,越南,ZHUHAI,HAIPHONG,CNY,,,,450.0,PREPAID
43224,LSS,低硫附加费,PIL,越南,ZHUHAI,HAIPHONG,USD,25,50,50,,PREPAID
43224,THC,码头操作费,PIL,越南,ZHUHAI,HAIPHONG,CNY,599,950,950,,PREPAID
43288,DOC,文件费,PIL,越南,FOSHAN,QUI NHON,CNY,,,,450.0,PREPAID
43288,SEAL,封条费,PIL,越南,FOSHAN,QUI NHON,CNY,45,45,45,,PREPAID
43288,ISPS,港口安保费,PIL,越南,FOSHAN,QUI NHON,USD,10,10,10,,PREPAID
43288,EIR,打单费,PIL,越南,FOSHAN,QUI NHON,CNY,40,40,40,,PREPAID
43288,TLX,电放费,PIL,越南,FOSHAN,QUI NHON,CNY,,,,450.0,PREPAID
43288,LSS,低硫附加费,PIL,越南,FOSHAN,QUI NHON,USD,25,50,50,,PREPAID
43288,THC,码头操作费,PIL,越南,FOSHAN,QUI NHON,CNY,599,950,950,,PREPAID
43286,DOC,文件费,PIL,越南,FOSHAN,DANANG,CNY,,,,450.0,PREPAID
43286,SEAL,封条费,PIL,越南,FOSHAN,DANANG,CNY,45,45,45,,PREPAID
43286,ISPS,港口安保费,PIL,越南,FOSHAN,DANANG,USD,10,10,10,,PREPAID
43286,EIR,打单费,PIL,越南,FOSHAN,DANANG,CNY,40,40,40,,PREPAID
43286,TLX,电放费,PIL,越南,FOSHAN,DANANG,CNY,,,,450.0,PREPAID
43286,LSS,低硫附加费,PIL,越南,FOSHAN,DANANG,USD,25,50,50,,PREPAID
43286,THC,码头操作费,PIL,越南,FOSHAN,DANANG,CNY,599,950,950,,PREPAID
43284,DOC,文件费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,CNY,,,,450.0,PREPAID
43284,SEAL,封条费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,CNY,45,45,45,,PREPAID
43284,ISPS,港口安保费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,USD,10,10,10,,PREPAID
43284,EIR,打单费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,CNY,40,40,40,,PREPAID
43284,TLX,电放费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,CNY,,,,450.0,PREPAID
43284,LSS,低硫附加费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,USD,25,50,50,,PREPAID
43284,THC,码头操作费,PIL,越南,FOSHAN,HOCHIMINH CAT LAI,CNY,599,950,950,,PREPAID
43161,DOC,文件费,PIL,越南,JIANGMEN,HAIPHONG,CNY,,,,450.0,PREPAID
43161,SEAL,封条费,PIL,越南,JIANGMEN,HAIPHONG,CNY,45,45,45,,PREPAID
43161,ISPS,港口安保费,PIL,越南,JIANGMEN,HAIPHONG,USD,10,10,10,,PREPAID
43161,TLX,电放费,PIL,越南,JIANGMEN,HAIPHONG,CNY,,,,450.0,PREPAID
43161,EIR,打单费,PIL,越南,JIANGMEN,HAIPHONG,CNY,40,40,40,,PREPAID
43161,LSS,低硫附加费,PIL,越南,JIANGMEN,HAIPHONG,USD,25,50,50,,PREPAID
43161,THC,码头操作费,PIL,越南,JIANGMEN,HAIPHONG,CNY,599,950,950,,PREPAID
43225,DOC,文件费,PIL,越南,ZHUHAI,QUI NHON,CNY,,,,450.0,PREPAID
43225,SEAL,封条费,PIL,越南,ZHUHAI,QUI NHON,CNY,45,45,45,,PREPAID
43225,ISPS,港口安保费,PIL,越南,ZHUHAI,QUI NHON,USD,10,10,10,,PREPAID
43225,EIR,打单费,PIL,越南,ZHUHAI,QUI NHON,CNY,40,40,40,,PREPAID
43225,TLX,电放费,PIL,越南,ZHUHAI,QUI NHON,CNY,,,,450.0,PREPAID
43225,LSS,低硫附加费,PIL,越南,ZHUHAI,QUI NHON,USD,25,50,50,,PREPAID
43225,THC,码头操作费,PIL,越南,ZHUHAI,QUI NHON,CNY,599,950,950,,PREPAID
43221,DOC,文件费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,CNY,,,,450.0,PREPAID
43221,SEAL,封条费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,CNY,45,45,45,,PREPAID
43221,ISPS,港口安保费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,USD,10,10,10,,PREPAID
43221,EIR,打单费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,CNY,40,40,40,,PREPAID
43221,TLX,电放费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,CNY,,,,450.0,PREPAID
43221,LSS,低硫附加费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,USD,25,50,50,,PREPAID
43221,THC,码头操作费,PIL,越南,ZHUHAI,HOCHIMINH CAT LAI,CNY,599,950,950,,PREPAID
43080,THC,码头操作费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,599,950,950,,PREPAID
43080,DOC,文件费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43080,ISPS,港口安保费,PIL,越南,ZHONGSHAN,HAIPHONG,USD,10,10,10,,PREPAID
43080,SEAL,封条费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,45,45,45,,PREPAID
43080,EIR,打单费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,40,40,40,,PREPAID
43080,TLX,电放费,PIL,越南,ZHONGSHAN,HAIPHONG,CNY,,,,450.0,PREPAID
43080,LSS,低硫附加费,PIL,越南,ZHONGSHAN,HAIPHONG,USD,25,50,50,,PREPAID
43162,DOC,文件费,PIL,越南,JIANGMEN,QUI NHON,CNY,,,,450.0,PREPAID
43162,SEAL,封条费,PIL,越南,JIANGMEN,QUI NHON,CNY,45,45,45,,PREPAID
43162,ISPS,港口安保费,PIL,越南,JIANGMEN,QUI NHON,USD,10,10,10,,PREPAID
43162,TLX,电放费,PIL,越南,JIANGMEN,QUI NHON,CNY,,,,450.0,PREPAID
43162,EIR,打单费,PIL,越南,JIANGMEN,QUI NHON,CNY,40,40,40,,PREPAID
