id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
174152,JIANGYIN,"Louisville,KY",COSCON,,USRIPI,AWE2,37,2/6,"Norfolk,VA",,2860,3370,3370,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
194908,JIANGYIN,"Louisville,KY",MSK,,USIPI,TP3,24,5/3,"Los Angeles,CA",,3371,4285,4285,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194909,JIANGYIN,"Louisville,KY",MSK,,USIPI,TP2,25,1/5,"Long Beach,CA",,3371,4285,4285,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
222834,JIANGYIN,"Louisville,KY",MSK,FAIRVIEW,USIPI,TP8,32,5/2,"Prince Rupert,BC",,3371,4285,4285,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174112,JIANGYIN,"Louisville,KY",COSCON,,USIPI,AAC3,24,3/7,"Long Beach,CA",,3780,4370,4370,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174113,JIANGYIN,"Louisville,KY",COSCON,,USIPI,AAC2,23,4/1,"Los Angeles,CA",,3780,4370,4370,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175022,JIANGYIN,"Louisville,KY",COSCON,,USIPI,CEN,26,3/6,"Los Angeles,CA",,3780,4370,4370,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174135,JIANGYIN,"Louisville,KY",COSCON,,USIPI,CPNW,17,5/3,"Prince Rupert,BC",,3800,4390,4390,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171016,JIANGYIN,"Louisville,KY",YML,TRAPAC,USIPI,PS5,23,5/2,"Los Angeles,CA",,3830,4530,4530,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171602,JIANGYIN,"Louisville,KY",YML,WBCT,USIPI,PS6,23,1/4,"Los Angeles,CA",,3830,4530,4530,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
220520,JIANGYIN,"Louisville,KY",YML,ITS,USIPI,PS6,23,1/4,"Long Beach,CA",,3830,4530,4530,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
219462,JIANGYIN,"Memphis,TN",MSK,FAIRVIEW,USIPI,TP8,28,5/2,"Prince Rupert,BC",,2819,3235,3235,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169659,JIANGYIN,"Memphis,TN",OOCL,,USIPI,PNW2,24,5/1,"Vancouver,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169660,JIANGYIN,"Memphis,TN",OOCL,FAIRVIEW,USIPI,PCN1,25,3/6,"Prince Rupert,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170075,JIANGYIN,"Memphis,TN",OOCL,DELTA,USIPI,PNW3,21,3/6,"Vancouver,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170076,JIANGYIN,"Memphis,TN",OOCL,,USIPI,PNW4,21,5/3,"Vancouver,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170077,JIANGYIN,"Memphis,TN",OOCL,FAIRVIEW,USIPI,PNW4,18,5/3,"Prince Rupert,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174136,JIANGYIN,"Memphis,TN",COSCON,,USIPI,CEN,23,3/6,"Prince Rupert,BC",,2910,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
174142,JIANGYIN,"Memphis,TN",COSCON,,USIPI,CPNW,21,5/3,"Vancouver,BC",,2910,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175035,JIANGYIN,"Memphis,TN",COSCON,,USIPI,CPNW,18,5/3,"Prince Rupert,BC",,2910,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175043,JIANGYIN,"Memphis,TN",COSCON,,USIPI,EPNW,21,3/6,"Vancouver,BC",,2910,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175044,JIANGYIN,"Memphis,TN",COSCON,,USIPI,MPNW,22,4/1,"Vancouver,BC",,2910,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
194910,JIANGYIN,"Memphis,TN",MSK,,USIPI,TP3,24,5/3,"Los Angeles,CA",,2811,3585,3585,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194911,JIANGYIN,"Memphis,TN",MSK,,USIPI,TP2,21,1/5,"Long Beach,CA",,2811,3585,3585,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169638,JIANGYIN,"Memphis,TN",OOCL,,USIPI,PCC1,23,5/2,"Long Beach,CA",,3370,3810,3810,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169639,JIANGYIN,"Memphis,TN",OOCL,,USIPI,PCN1,24,3/6,"Los Angeles,CA",,3370,3810,3810,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170063,JIANGYIN,"Memphis,TN",OOCL,,USIPI,PCC2,24,3/7,"Long Beach,CA",,3370,3810,3810,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171018,JIANGYIN,"Memphis,TN",YML,,USIPI,PN1,23,1/4,"Vancouver,BC",,2980,3500,3500,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171604,JIANGYIN,"Memphis,TN",YML,,USIPI,PN3,23,1/5,"Vancouver,BC",,2980,3500,3500,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171017,JIANGYIN,"Memphis,TN",YML,TRAPAC,USIPI,PS5,24,5/2,"Los Angeles,CA",,3070,3630,3630,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171019,JIANGYIN,"Memphis,TN",YML,,USRIPI,EC1,37,4/1,"Savannah,GA",,3040,3630,3630,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
171603,JIANGYIN,"Memphis,TN",YML,WBCT,USIPI,PS6,23,1/4,"Los Angeles,CA",,3070,3630,3630,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171605,JIANGYIN,"Memphis,TN",YML,,USRIPI,EC3,35,2/5,"Savannah,GA",,3040,3630,3630,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
220521,JIANGYIN,"Memphis,TN",YML,ITS,USIPI,PS6,23,1/4,"Long Beach,CA",,3070,3630,3630,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174114,JIANGYIN,"Memphis,TN",COSCON,,USIPI,AAC3,24,3/7,"Long Beach,CA",,3030,3670,3670,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174115,JIANGYIN,"Memphis,TN",COSCON,,USIPI,AAC2,23,4/1,"Los Angeles,CA",,3030,3670,3670,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175023,JIANGYIN,"Memphis,TN",COSCON,,USIPI,CEN,25,3/6,"Los Angeles,CA",,3030,3670,3670,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
222455,JIANGYIN,"Miami,FL",MSK,,USEC,TP18,33,5/2,,,2082,2675,2675,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174085,JIANGYIN,"Miami,FL",COSCON,,USEC,GME2,34,2/4,,,2070,2580,2580,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
169661,JIANGYIN,"Minneapolis,MN",OOCL,,USIPI,PNW2,24,5/1,"Vancouver,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170078,JIANGYIN,"Minneapolis,MN",OOCL,,USIPI,PNW3,25,3/6,"Vancouver,BC",,3050,3460,3460,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174143,JIANGYIN,"Minneapolis,MN",COSCON,,USIPI,CPNW,24,5/3,"Vancouver,BC",,2820,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175045,JIANGYIN,"Minneapolis,MN",COSCON,,USIPI,EPNW,18,3/6,"Vancouver,BC",,2820,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175046,JIANGYIN,"Minneapolis,MN",COSCON,,USIPI,MPNW,23,4/1,"Vancouver,BC",,2820,3240,3240,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
171024,JIANGYIN,"St Paul,MN",YML,,USIPI,PN3,21,1/5,"Seattle,WA",,2960,3480,3480,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171025,JIANGYIN,"St Paul,MN",YML,YUSEN,USIPI,PN1,21,1/4,"Tacoma,WA",,2960,3480,3480,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169647,JIANGYIN,"Minneapolis,MN",OOCL,,USIPI,PNW2,22,5/1,"Seattle,WA",,3410,3860,3860,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174144,JIANGYIN,"Minneapolis,MN",COSCON,,USIPI,EPNW,18,3/6,"Tacoma,WA",,2980,3470,3470,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
200799,JIANGYIN,"Minneapolis,MN",COSCON,PCT,USIPI,AAC3,26,3/7,"Seattle,WA",,2980,3470,3470,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171030,JIANGYIN,"Montreal,QC",YML,,CAIPI,PN1,24,1/4,"Vancouver,BC",,2690,3000,3000,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
171611,JIANGYIN,"Montreal,QC",YML,,CAIPI,PN3,20,1/5,"Vancouver,BC",,2690,3000,3000,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
194915,JIANGYIN,"Montreal,QC",MSK,CENTERM,CAIPI,TP9,19,5/1,"Vancouver,BC",,2531,3235,3235,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
222835,JIANGYIN,"Montreal,QC",MSK,FAIRVIEW,CAIPI,TP8,29,5/2,"Prince Rupert,BC",,2531,3235,3235,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
221574,JIANGYIN,"Montreal,QC",ONE,WBCT,CAIPI,PN1,20,1/4,"Vancouver,BC",,2830,3165,3165,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
174159,JIANGYIN,"Montreal,QC",COSCON,,CAIPI,CPNW,24,5/3,"Vancouver,BC",,2860,3190,3190,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.4大柜(40)27.0"
175059,JIANGYIN,"Montreal,QC",COSCON,,CAIPI,EPNW,20,3/6,"Vancouver,BC",,2860,3190,3190,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175060,JIANGYIN,"Montreal,QC",COSCON,,CAIPI,MPNW,22,4/1,"Vancouver,BC",,2860,3190,3190,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.4大柜(40)27.0"
174160,JIANGYIN,"Montreal,QC",COSCON,,CAIPI,CEN,20,3/6,"Prince Rupert,BC",,2950,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175061,JIANGYIN,"Montreal,QC",COSCON,,CAIPI,CPNW,20,5/3,"Prince Rupert,BC",,2950,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.4大柜(40)27.0"
221575,JIANGYIN,"Montreal,QC",ONE,FAIRVIEW,CAIPI,PN1,24,1/4,"Prince Rupert,BC",,3100,3465,3465,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
194914,JIANGYIN,"Mobile,AL",MSK,BAYPORT,USGM,TP18,29,5/2,,,2082,2675,2675,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169655,JIANGYIN,"Mobile,AL",OOCL,APMT,USGM,GCC1,30,2/4,,,2330,2910,2920,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174087,JIANGYIN,"Mobile,AL",COSCON,,USGM,GME,33,5/1,,,2140,2580,2580,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175008,JIANGYIN,"Mobile,AL",COSCON,,USGM,GME2,29,2/4,,,2140,2580,2580,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
174153,JIANGYIN,"Nashville,TN",COSCON,,USRIPI,AWE1,30,5/1,"Charleston,SC",,3100,3620,3620,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175050,JIANGYIN,"Nashville,TN",COSCON,,USRIPI,AWE4,37,1/4,"Charleston,SC",,3100,3620,3620,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194916,JIANGYIN,"Nashville,TN",MSK,,USIPI,TP3,27,5/3,"Los Angeles,CA",,3531,4485,4485,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194917,JIANGYIN,"Nashville,TN",MSK,,USIPI,TP2,22,1/5,"Long Beach,CA",,3531,4485,4485,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
222836,JIANGYIN,"Nashville,TN",MSK,FAIRVIEW,USIPI,TP8,31,5/2,"Prince Rupert,BC",,3531,4485,4485,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174116,JIANGYIN,"Nashville,TN",COSCON,,USIPI,AAC3,24,3/7,"Long Beach,CA",,3890,4700,4700,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174117,JIANGYIN,"Nashville,TN",COSCON,,USIPI,AAC2,24,4/1,"Los Angeles,CA",,3890,4700,4700,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175024,JIANGYIN,"Nashville,TN",COSCON,,USIPI,CEN,25,3/6,"Los Angeles,CA",,3890,4700,4700,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169656,JIANGYIN,"New Orleans,LA",OOCL,NOT,USGM,GCC1,32,2/4,,,2330,2910,2920,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174088,JIANGYIN,"New Orleans,LA",COSCON,,USGM,GME2,31,2/4,,,2180,2630,2630,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171020,JIANGYIN,"New Orleans,LA",YML,TRAPAC,USIPI,PS5,22,5/2,"Los Angeles,CA",,2900,3430,3430,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
171606,JIANGYIN,"New Orleans,LA",YML,WBCT,USIPI,PS6,22,1/4,"Los Angeles,CA",,2900,3430,3430,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
220522,JIANGYIN,"New Orleans,LA",YML,ITS,USIPI,PS6,22,1/4,"Long Beach,CA",,2900,3430,3430,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
210783,JIANGYIN,"New Orleans,LA",YML,,USGM,EC1,37,4/1,"Savannah,GA",,2950,3530,3530,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
210794,JIANGYIN,"New Orleans,LA",YML,,USGM,EC3,35,2/5,"Savannah,GA",,2950,3530,3530,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
194919,JIANGYIN,"New Orleans,LA",MSK,GCT,USGM,TP10,36,5/4,"Savannah,GA",,3003,3775,3775,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
195381,JIANGYIN,"New Orleans,LA",MSK,GCT,USGM,TP16,33,5/1,"Savannah,GA",,3003,3775,3775,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174118,JIANGYIN,"New Orleans,LA",COSCON,,USIPI,AAC3,22,3/7,"Long Beach,CA",,3050,3600,3600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174119,JIANGYIN,"New Orleans,LA",COSCON,,USIPI,AAC2,24,4/1,"Los Angeles,CA",,3050,3600,3600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175025,JIANGYIN,"New Orleans,LA",COSCON,,USIPI,CEN,25,3/6,"Los Angeles,CA",,3050,3600,3600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194918,JIANGYIN,"Newark,NJ",MSK,,USEC,TP12,29,1/4,,,2082,2675,2675,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169648,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECC2,33,5/1,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170066,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECX1,25,1/4,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170067,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECX2,27,3/6,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170977,JIANGYIN,"New York,NY",YML,,USEC,EC2,26,1/4,,,2080,2580,2580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
174080,JIANGYIN,"New York,NY",COSCON,,USEC,AWE1,32,5/1,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175002,JIANGYIN,"New York,NY",COSCON,,USEC,AWE2,26,2/6,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175003,JIANGYIN,"New York,NY",COSCON,,USEC,AWE4,25,1/4,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
174137,JIANGYIN,"New York,NY",COSCON,,USIPI,CPNW,27,5/3,"Prince Rupert,BC",,3730,4520,4520,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174120,JIANGYIN,"New York,NY",COSCON,,USIPI,AAC3,22,3/7,"Long Beach,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174121,JIANGYIN,"New York,NY",COSCON,,USIPI,AAC2,24,4/1,"Los Angeles,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175026,JIANGYIN,"New York,NY",COSCON,,USIPI,CEN,27,3/6,"Los Angeles,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194918,JIANGYIN,"Newark,NJ",MSK,,USEC,TP12,29,1/4,,,2082,2675,2675,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
169648,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECC2,33,5/1,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170066,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECX1,25,1/4,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170067,JIANGYIN,"New York,NY",OOCL,MAHER,USEC,ECX2,27,3/6,,,2300,2870,2870,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
170977,JIANGYIN,"New York,NY",YML,,USEC,EC2,26,1/4,,,2080,2580,2580,2019-08-19,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.0大柜(40)23.0"
174080,JIANGYIN,"New York,NY",COSCON,,USEC,AWE1,32,5/1,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175002,JIANGYIN,"New York,NY",COSCON,,USEC,AWE2,26,2/6,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
175003,JIANGYIN,"New York,NY",COSCON,,USEC,AWE4,25,1/4,,,2060,2570,2570,2019-08-20,2019-08-31,顺圆,"Subject to AMS & D/O Fee. COMM SUITABLE:FURNITURE,E-GOODS, PLASTIC GOODS,METALWARE,AUTO PARTS,OUTDOOR GOODS",,"小柜(20),17.25大柜(40)19.96"
174137,JIANGYIN,"New York,NY",COSCON,,USIPI,CPNW,27,5/3,"Prince Rupert,BC",,3730,4520,4520,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174120,JIANGYIN,"New York,NY",COSCON,,USIPI,AAC3,22,3/7,"Long Beach,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
174121,JIANGYIN,"New York,NY",COSCON,,USIPI,AAC2,24,4/1,"Los Angeles,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
175026,JIANGYIN,"New York,NY",COSCON,,USIPI,CEN,27,3/6,"Los Angeles,CA",,3790,4600,4600,2019-08-20,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
194920,JIANGYIN,"Norfolk,VA",MSK,NIT,USEC,TP12,32,1/4,,,2082,2675,2675,2019-08-22,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),17.25大柜(40)19.96"
